0.011	1.725
0.111	1.554
0.211	1.497
0.311	1.471
0.411	1.445
0.511	1.422
0.611	1.412
0.711	1.402
0.811	1.392
0.911	1.382
1.011	1.371
1.111	1.361
1.211	1.351
1.311	1.346
1.411	1.342
1.511	1.338
1.611	1.333
1.711	1.329
1.811	1.325
1.911	1.320
2.011	1.316
2.111	1.312
2.211	1.308
2.311	1.303
2.411	1.299
2.511	1.295
2.611	1.291
2.711	1.286
2.811	1.282
2.911	1.278
3.011	1.274
3.111	1.271
3.211	1.267
3.311	1.264
3.411	1.261
3.511	1.258
3.611	1.255
3.711	1.251
3.811	1.248
3.911	1.245
4.011	1.242
4.111	1.239
4.211	1.235
4.311	1.232
4.411	1.229
4.511	1.226
4.610	1.223
4.710	1.219
4.810	1.216
4.910	1.213
5.010	1.210
5.110	1.207
5.210	1.203
5.310	1.200
5.410	1.199
5.510	1.197
5.610	1.196
5.710	1.194
5.810	1.193
5.910	1.191
6.010	1.190
6.110	1.188
6.210	1.187
6.310	1.185
6.410	1.184
6.510	1.182
6.610	1.181
6.710	1.179
6.810	1.178
6.910	1.177
7.010	1.175
7.110	1.174
7.210	1.172
7.310	1.171
7.410	1.169
7.510	1.168
7.610	1.166
7.710	1.165
7.810	1.163
7.910	1.162
8.010	1.160
8.110	1.159
8.210	1.157
8.310	1.156
8.410	1.154
8.510	1.153
8.610	1.151
8.710	1.150
8.810	1.148
8.910	1.147
9.010	1.145
9.110	1.144
9.210	1.143
9.310	1.141
9.410	1.140
9.510	1.138
9.610	1.137
9.710	1.135
9.810	1.134
9.910	1.132
10.010	1.131
10.110	1.129
10.210	1.128
10.310	1.126
10.410	1.125
10.510	1.124
10.610	1.122
10.710	1.121
10.810	1.120
10.910	1.119
11.010	1.117
11.110	1.116
11.210	1.115
11.310	1.114
11.410	1.112
11.510	1.111
11.610	1.110
11.710	1.109
11.810	1.107
11.910	1.106
12.010	1.105
12.110	1.104
12.210	1.103
12.310	1.101
12.410	1.100
12.510	1.099
12.610	1.098
12.710	1.096
12.810	1.095
12.910	1.094
13.010	1.093
13.110	1.091
13.210	1.090
13.310	1.089
13.410	1.088
13.510	1.086
13.610	1.085
13.709	1.084
13.809	1.083
13.909	1.081
14.009	1.080
14.109	1.079
14.209	1.078
14.309	1.076
14.409	1.075
14.509	1.074
14.609	1.073
14.709	1.072
14.809	1.070
14.909	1.069
15.009	1.068
15.109	1.067
15.209	1.065
15.309	1.064
15.409	1.063
15.509	1.062
15.609	1.060
15.709	1.059
15.809	1.058
15.909	1.057
16.009	1.055
16.109	1.054
16.209	1.053
16.309	1.052
16.409	1.050
16.509	1.049
16.609	1.048
16.709	1.048
16.809	1.047
16.909	1.046
17.009	1.045
17.109	1.044
17.209	1.043
17.309	1.042
17.409	1.041
17.509	1.040
17.609	1.039
17.709	1.038
17.809	1.038
17.909	1.037
18.009	1.036
18.109	1.035
18.209	1.034
18.309	1.033
18.409	1.032
18.509	1.031
18.609	1.030
18.709	1.029
18.809	1.028
18.909	1.027
19.009	1.027
19.109	1.026
19.209	1.025
19.309	1.024
19.409	1.023
19.509	1.022
19.609	1.021
19.709	1.020
19.809	1.019
19.909	1.018
20.009	1.017
20.109	1.017
20.209	1.016
20.309	1.015
20.409	1.014
20.509	1.013
20.609	1.012
20.709	1.011
20.809	1.010
20.909	1.009
21.009	1.008
21.109	1.007
21.209	1.006
21.309	1.006
21.409	1.005
21.509	1.004
21.609	1.003
21.709	1.002
21.809	1.001
21.909	1.000
22.009	0.999
22.109	0.998
22.209	0.997
22.309	0.996
22.409	0.995
22.509	0.995
22.609	0.994
22.709	0.993
22.808	0.992
22.908	0.991
23.008	0.990
23.108	0.989
23.208	0.988
23.308	0.987
23.408	0.986
23.508	0.985
23.608	0.985
23.708	0.984
23.808	0.983
23.908	0.982
24.008	0.981
24.108	0.980
24.208	0.979
24.308	0.978
24.408	0.977
24.508	0.976
24.608	0.975
24.708	0.974
24.808	0.974
24.908	0.973
25.008	0.972
25.108	0.971
25.208	0.970
25.308	0.969
25.408	0.968
25.508	0.967
25.608	0.966
25.708	0.966
25.808	0.965
25.908	0.964
26.008	0.963
26.108	0.962
26.208	0.961
26.308	0.960
26.408	0.959
26.508	0.958
26.608	0.957
26.708	0.957
26.808	0.956
26.908	0.955
27.008	0.954
27.108	0.953
27.208	0.952
27.308	0.951
27.408	0.950
27.508	0.949
27.608	0.949
27.708	0.948
27.808	0.947
27.908	0.946
28.008	0.945
28.108	0.944
28.208	0.943
28.308	0.942
28.408	0.941
28.508	0.940
28.608	0.940
28.708	0.939
28.808	0.938
28.908	0.937
29.008	0.936
29.108	0.935
29.208	0.934
29.308	0.933
29.408	0.932
29.508	0.931
29.608	0.931
29.708	0.930
29.808	0.929
29.908	0.928
30.008	0.927
30.108	0.926
30.208	0.925
30.308	0.924
30.408	0.923
30.508	0.923
30.608	0.922
30.708	0.921
30.808	0.920
30.908	0.919
31.008	0.918
31.108	0.917
31.208	0.916
31.308	0.915
31.408	0.914
31.508	0.914
31.608	0.913
31.708	0.912
31.808	0.911
31.907	0.910
32.007	0.909
32.107	0.908
32.207	0.907
32.307	0.906
32.407	0.906
32.507	0.905
32.607	0.904
32.707	0.903
32.807	0.902
32.907	0.901
33.007	0.900
33.107	0.899
33.207	0.899
33.307	0.898
33.407	0.897
33.507	0.896
33.607	0.895
33.707	0.894
33.807	0.894
33.907	0.893
34.007	0.892
34.107	0.891
34.207	0.890
34.307	0.890
34.407	0.889
34.507	0.888
34.607	0.887
34.707	0.886
34.807	0.886
34.907	0.885
35.007	0.884
35.107	0.883
35.207	0.882
35.307	0.881
35.407	0.881
35.507	0.880
35.607	0.879
35.707	0.878
35.807	0.877
35.907	0.877
36.007	0.876
36.107	0.875
36.207	0.874
36.307	0.873
36.407	0.873
36.507	0.872
36.607	0.871
36.707	0.870
36.807	0.869
36.907	0.868
37.007	0.868
37.107	0.867
37.207	0.866
37.307	0.865
37.407	0.864
37.507	0.864
37.607	0.863
37.707	0.862
37.807	0.861
37.907	0.860
38.007	0.860
38.107	0.859
38.207	0.858
38.307	0.857
38.407	0.856
38.507	0.855
38.607	0.855
38.707	0.854
38.807	0.853
38.907	0.852
39.007	0.851
39.107	0.851
39.207	0.850
39.307	0.849
39.407	0.848
39.507	0.847
39.607	0.847
39.707	0.846
39.807	0.845
39.907	0.844
40.007	0.843
40.107	0.843
40.207	0.842
40.307	0.841
40.407	0.840
40.507	0.839
40.607	0.838
40.707	0.838
40.807	0.837
40.907	0.836
41.006	0.835
41.106	0.834
41.206	0.834
41.306	0.833
41.406	0.832
41.506	0.831
41.606	0.830
41.706	0.830
41.806	0.829
41.906	0.828
42.006	0.827
42.106	0.826
42.206	0.825
42.306	0.825
42.406	0.824
42.506	0.823
42.606	0.822
42.706	0.821
42.806	0.820
42.906	0.819
43.006	0.818
43.106	0.817
43.206	0.816
43.306	0.815
43.406	0.814
43.506	0.813
43.606	0.812
43.706	0.811
43.806	0.810
43.906	0.809
44.006	0.808
44.106	0.807
44.206	0.806
44.306	0.805
44.406	0.804
44.506	0.803
44.606	0.802
44.706	0.801
44.806	0.800
44.906	0.799
45.006	0.798
45.106	0.797
45.206	0.796
45.306	0.795
45.406	0.794
45.506	0.794
45.606	0.793
45.706	0.792
45.806	0.791
45.906	0.790
46.006	0.789
46.106	0.788
46.206	0.787
46.306	0.786
46.406	0.785
46.506	0.784
46.606	0.783
46.706	0.782
46.806	0.781
46.906	0.780
47.006	0.779
47.106	0.778
47.206	0.777
47.306	0.776
47.406	0.775
47.506	0.774
47.606	0.773
47.706	0.772
47.806	0.771
47.906	0.770
48.006	0.769
48.106	0.768
48.206	0.767
48.306	0.766
